100000.000000, -81.1489
124414.062500, -83.7253
148828.125000, -84.5978
173242.187500, -84.9764
197656.250000, -84.8908
222070.312500, -85.0393
246484.375000, -85.3828
270898.437500, -85.8140
295312.500000, -86.1093
319726.562500, -86.3913
344140.625000, -86.3680
368554.687500, -86.3775
392968.750000, -86.8843
417382.812500, -87.1347
441796.875000, -86.9778
466210.937500, -86.9835
490625.000000, -87.0377
515039.062500, -87.3635
539453.125000, -87.9813
563867.187500, -88.5478
588281.250000, -88.9763
612695.312500, -88.9555
637109.375000, -88.4110
661523.437500, -88.0728
685937.500000, -88.0968
710351.562500, -87.9932
734765.625000, -88.4092
759179.687500, -89.3347
783593.750000, -89.8727
808007.812500, -90.1087
832421.875000, -89.6296
856835.937500, -89.2579
881250.000000, -88.8835
905664.062500, -88.7122
930078.125000, -89.2668
954492.187500, -89.7543
978906.250000, -89.5939
1003320.312500, -89.0864
1027734.375000, -88.6674
1052148.437500, -88.3495
1076562.500000, -88.0997
1100976.562500, -87.9209
1125390.625000, -88.1950
1149804.687500, -88.5438
1174218.750000, -88.8482
1198632.812500, -89.1201
1223046.875000, -88.9662
1247460.937500, -89.0458
1271875.000000, -89.0215
1296289.062500, -88.8224
1320703.125000, -89.1603
1345117.187500, -89.6016
1369531.250000, -89.9654
1393945.312500, -90.1892
1418359.375000, -89.8820
1442773.437500, -89.3862
1467187.500000, -89.2713
1491601.562500, -89.3248
1516015.625000, -89.4477
1540429.687500, -89.5600
1564843.750000, -89.5808
1589257.812500, -89.2457
1613671.875000, -88.7566
1638085.937500, -88.6918
1662500.000000, -88.6271
1686914.062500, -88.5379
1711328.125000, -88.9168
1735742.187500, -89.1539
1760156.250000, -89.3290
1784570.312500, -89.6143
1808984.375000, -89.8183
1833398.437500, -89.7991
1857812.500000, -89.4127
1882226.562500, -89.1266
1906640.625000, -89.1215
1931054.687500, -89.1589
1955468.750000, -89.3943
1979882.812500, -90.0661
2004296.875000, -90.0361
2028710.937500, -89.7671
2053125.000000, -90.0203
2077539.062500, -90.2262
2101953.125000, -90.2426
2126367.187500, -90.0982
2150781.250000, -89.7422
2175195.312500, -89.5634
2199609.375000, -89.4779
2224023.437500, -89.6217
2248437.500000, -89.4837
2272851.562500, -89.4368
2297265.625000, -89.8270
2321679.687500, -89.8480
2346093.750000, -89.9305
2370507.812500, -90.1198
2394921.875000, -89.8281
2419335.937500, -89.6572
2443750.000000, -89.4607
2468164.062500, -89.5633
2492578.125000, -90.1384
2516992.187500, -89.6929
2541406.250000, -89.2578
2565820.312500, -89.3108
2590234.375000, -89.4676
2614648.437500, -89.8159
2639062.500000, -90.1278
2663476.562500, -90.3669
2687890.625000, -90.4255
2712304.687500, -90.7434
2736718.750000, -91.2206
2761132.812500, -91.3501
2785546.875000, -91.2160
2809960.937500, -90.9775
2834375.000000, -90.9239
2858789.062500, -90.7761
2883203.125000, -90.3788
2907617.187500, -90.1299
2932031.250000, -90.4649
2956445.312500, -91.1020
2980859.375000, -91.4639
3005273.437500, -91.9700
3029687.500000, -91.8362
3054101.562500, -91.5766
3078515.625000, -91.6478
3102929.687500, -91.3439
3127343.750000, -91.0425
3151757.812500, -90.7285
3176171.875000, -90.4039
3200585.937500, -90.4866
3225000.000000, -90.1660
3249414.062500, -89.6710
3273828.125000, -89.2546
3298242.187500, -88.8283
3322656.250000, -88.9323
3347070.312500, -89.1839
3371484.375000, -89.4122
3395898.437500, -89.8245
3420312.500000, -90.0017
3444726.562500, -89.8539
3469140.625000, -89.5423
3493554.687500, -89.7188
3517968.750000, -90.2652
3542382.812500, -90.5066
3566796.875000, -90.8348
3591210.937500, -90.7409
3615625.000000, -90.4623
3640039.062500, -90.1501
3664453.125000, -90.0936
3688867.187500, -90.4594
3713281.250000, -90.5719
3737695.312500, -90.2755
3762109.375000, -90.1500
3786523.437500, -90.2073
3810937.500000, -90.2359
3835351.562500, -90.4627
3859765.625000, -90.2800
3884179.687500, -89.8607
3908593.750000, -89.7148
3933007.812500, -89.6697
3957421.875000, -90.0470
3981835.937500, -90.2367
4006250.000000, -90.1051
4030664.062500, -90.1152
4055078.125000, -90.2543
4079492.187500, -90.4521
4103906.250000, -90.3592
4128320.312500, -90.0696
4152734.375000, -89.5753
4177148.437500, -89.1426
4201562.500000, -89.2617
4225976.562500, -89.6839
4250390.625000, -90.1087
4274804.687500, -90.3828
4299218.750000, -90.5303
4323632.812500, -90.5443
4348046.875000, -90.3286
4372460.937500, -90.4276
4396875.000000, -90.5545
4421289.062500, -90.7654
4445703.125000, -91.1901
4470117.187500, -91.2661
4494531.250000, -90.8073
4518945.312500, -90.4113
4543359.375000, -90.0808
4567773.437500, -90.0020
4592187.500000, -90.0038
4616601.562500, -89.6075
4641015.625000, -89.4802
4665429.687500, -89.9054
4689843.750000, -90.1730
4714257.812500, -90.1143
4738671.875000, -90.3828
4763085.937500, -90.3856
4787500.000000, -89.8171
4811914.062500, -89.6521
4836328.125000, -89.8555
4860742.187500, -90.0822
4885156.250000, -90.4071
4909570.312500, -90.7016
4933984.375000, -91.0280
4958398.437500, -91.0614
4982812.500000, -90.8397
5007226.562500, -90.6917
5031640.625000, -90.6671
5056054.687500, -90.2624
5080468.750000, -89.8143
5104882.812500, -89.7034
5129296.875000, -89.7588
5153710.937500, -90.2575
5178125.000000, -90.7854
5202539.062500, -90.6513
5226953.125000, -90.1297
5251367.187500, -89.5441
5275781.250000, -89.2820
5300195.312500, -89.1306
5324609.375000, -89.0142
5349023.437500, -89.0891
5373437.500000, -89.0219
5397851.562500, -89.3264
5422265.625000, -89.8505
5446679.687500, -89.8871
5471093.750000, -89.5972
5495507.812500, -89.5328
5519921.875000, -89.8430
5544335.937500, -90.3108
5568750.000000, -90.7225
5593164.062500, -91.1038
5617578.125000, -91.3516
5641992.187500, -91.3378
5666406.250000, -91.1258
5690820.312500, -90.9206
5715234.375000, -90.7293
5739648.437500, -90.4487
5764062.500000, -89.9556
5788476.562500, -89.6591
5812890.625000, -89.5253
5837304.687500, -89.8616
5861718.750000, -90.2285
5886132.812500, -90.6310
5910546.875000, -91.1701
5934960.937500, -91.2683
5959375.000000, -91.4872
5983789.062500, -91.2571
6008203.125000, -90.6120
6032617.187500, -90.7033
6057031.250000, -90.9850
6081445.312500, -90.6706
6105859.375000, -90.2928
6130273.437500, -90.0237
6154687.500000, -90.0218
6179101.562500, -89.8469
6203515.625000, -89.4352
6227929.687500, -89.7496
6252343.750000, -90.0757
6276757.812500, -89.7431
6301171.875000, -89.7505
6325585.937500, -90.0170
6350000.000000, -89.8458
6374414.062500, -90.0862
6398828.125000, -89.9711
6423242.187500, -89.4450
6447656.250000, -89.2474
6472070.312500, -89.4739
6496484.375000, -90.0753
6520898.437500, -90.2871
6545312.500000, -89.8064
6569726.562500, -89.1850
6594140.625000, -88.9795
6618554.687500, -89.0965
6642968.750000, -89.8395
6667382.812500, -90.7043
6691796.875000, -90.6039
6716210.937500, -90.4668
6740625.000000, -90.8733
6765039.062500, -90.9220
6789453.125000, -90.3451
6813867.187500, -90.1266
6838281.250000, -90.0357
6862695.312500, -90.0802
6887109.375000, -89.7470
6911523.437500, -89.1798
6935937.500000, -89.1685
6960351.562500, -89.4267
6984765.625000, -89.6605
7009179.687500, -89.8849
7033593.750000, -90.2834
7058007.812500, -90.4819
7082421.875000, -90.4778
7106835.937500, -90.5892
7131250.000000, -90.6859
7155664.062500, -90.9888
7180078.125000, -90.7594
7204492.187500, -89.9728
7228906.250000, -89.6208
7253320.312500, -89.5439
7277734.375000, -89.6490
7302148.437500, -89.6864
7326562.500000, -89.5365
7350976.562500, -89.6489
7375390.625000, -89.7575
7399804.687500, -89.8758
7424218.750000, -90.2671
7448632.812500, -90.5686
7473046.875000, -90.8708
7497460.937500, -91.2085
7521875.000000, -90.7138
7546289.062500, -89.8798
7570703.125000, -89.1492
7595117.187500, -88.8468
7619531.250000, -88.8302
7643945.312500, -88.7871
7668359.375000, -89.1385
7692773.437500, -89.3261
7717187.500000, -89.2551
7741601.562500, -89.5123
7766015.625000, -89.3188
7790429.687500, -88.7004
7814843.750000, -88.5010
7839257.812500, -88.8737
7863671.875000, -89.2372
7888085.937500, -89.0726
7912500.000000, -88.9827
7936914.062500, -88.9981
7961328.125000, -89.1890
7985742.187500, -89.6588
8010156.250000, -89.9357
8034570.312500, -90.1737
8058984.375000, -90.2946
8083398.437500, -89.7515
8107812.500000, -89.0256
8132226.562500, -88.2303
8156640.625000, -87.9017
8181054.687500, -88.0258
8205468.750000, -88.5714
8229882.812500, -88.3367
8254296.875000, -85.1940
8278710.937500, -83.3843
8303125.000000, -83.1240
8327539.062500, -83.2115
