100000.000000, -83.2699
124414.062500, -85.0796
148828.125000, -85.6572
173242.187500, -86.3189
197656.250000, -86.3668
222070.312500, -86.3962
246484.375000, -86.6973
270898.437500, -86.7835
295312.500000, -86.6493
319726.562500, -86.6071
344140.625000, -87.2434
368554.687500, -88.2026
392968.750000, -88.6990
417382.812500, -88.5773
441796.875000, -88.3869
466210.937500, -88.5785
490625.000000, -88.6830
515039.062500, -88.8188
539453.125000, -89.4011
563867.187500, -89.8625
588281.250000, -89.4226
612695.312500, -88.7516
637109.375000, -88.7025
661523.437500, -89.2903
685937.500000, -89.5835
710351.562500, -89.3021
734765.625000, -88.8417
759179.687500, -88.6427
783593.750000, -88.8074
808007.812500, -89.0423
832421.875000, -89.5435
856835.937500, -89.9388
881250.000000, -89.9342
905664.062500, -89.7391
930078.125000, -89.2465
954492.187500, -89.0619
978906.250000, -88.9177
1003320.312500, -88.8308
1027734.375000, -88.7632
1052148.437500, -88.7198
1076562.500000, -89.2322
1100976.562500, -90.0219
1125390.625000, -90.3105
1149804.687500, -90.1219
1174218.750000, -89.8485
1198632.812500, -89.9062
1223046.875000, -90.4153
1247460.937500, -90.9632
1271875.000000, -90.9784
1296289.062500, -90.2992
1320703.125000, -89.7522
1345117.187500, -89.7097
1369531.250000, -89.9456
1393945.312500, -90.0056
1418359.375000, -89.9763
1442773.437500, -89.7452
1467187.500000, -89.1939
1491601.562500, -88.6317
1516015.625000, -88.4235
1540429.687500, -88.2881
1564843.750000, -88.2035
1589257.812500, -88.4924
1613671.875000, -88.8644
1638085.937500, -88.9928
1662500.000000, -89.1179
1686914.062500, -89.7342
1711328.125000, -90.2009
1735742.187500, -90.1463
1760156.250000, -90.0258
1784570.312500, -90.0822
1808984.375000, -89.8181
1833398.437500, -89.7918
1857812.500000, -90.0679
1882226.562500, -90.1184
1906640.625000, -90.7323
1931054.687500, -91.1442
1955468.750000, -90.0786
1979882.812500, -89.2467
2004296.875000, -89.1024
2028710.937500, -89.2284
2053125.000000, -89.9965
2077539.062500, -91.1033
2101953.125000, -91.8228
2126367.187500, -91.4859
2150781.250000, -90.4759
2175195.312500, -89.8725
2199609.375000, -89.6407
2224023.437500, -89.8109
2248437.500000, -90.3908
2272851.562500, -90.9711
2297265.625000, -91.1389
2321679.687500, -90.8932
2346093.750000, -90.3094
2370507.812500, -89.7434
2394921.875000, -89.6547
2419335.937500, -90.0811
2443750.000000, -90.6872
2468164.062500, -91.0087
2492578.125000, -91.1594
2516992.187500, -91.1912
2541406.250000, -90.9933
2565820.312500, -90.9256
2590234.375000, -90.9573
2614648.437500, -90.7394
2639062.500000, -90.5490
2663476.562500, -90.3862
2687890.625000, -90.7576
2712304.687500, -91.2786
2736718.750000, -91.0356
2761132.812500, -90.6005
2785546.875000, -90.1619
2809960.937500, -89.8536
2834375.000000, -89.5720
2858789.062500, -89.3840
2883203.125000, -89.9436
2907617.187500, -90.3218
2932031.250000, -90.3763
2956445.312500, -90.4906
2980859.375000, -90.6403
3005273.437500, -90.5252
3029687.500000, -90.0909
3054101.562500, -90.3381
3078515.625000, -91.1955
3102929.687500, -91.6881
3127343.750000, -91.5411
3151757.812500, -91.7106
3176171.875000, -91.5947
3200585.937500, -91.3044
3225000.000000, -91.2495
3249414.062500, -90.9228
3273828.125000, -90.3987
3298242.187500, -90.1924
3322656.250000, -90.0461
3347070.312500, -89.7484
3371484.375000, -89.8670
3395898.437500, -89.7301
3420312.500000, -89.6540
3444726.562500, -90.0412
3469140.625000, -90.1860
3493554.687500, -90.1482
3517968.750000, -90.3124
3542382.812500, -90.3781
3566796.875000, -90.0010
3591210.937500, -89.7865
3615625.000000, -90.0322
3640039.062500, -90.3147
3664453.125000, -90.6799
3688867.187500, -90.4133
3713281.250000, -90.2189
3737695.312500, -90.4261
3762109.375000, -90.7434
3786523.437500, -91.0332
3810937.500000, -90.7394
3835351.562500, -90.2457
3859765.625000, -89.9202
3884179.687500, -89.7974
3908593.750000, -90.0634
3933007.812500, -90.4697
3957421.875000, -90.7802
3981835.937500, -90.9436
4006250.000000, -90.9302
4030664.062500, -90.5854
4055078.125000, -89.7946
4079492.187500, -89.3879
4103906.250000, -89.6726
4128320.312500, -90.3077
4152734.375000, -91.0094
4177148.437500, -91.5857
4201562.500000, -91.1887
4225976.562500, -90.4491
4250390.625000, -90.0403
4274804.687500, -90.0541
4299218.750000, -90.0715
4323632.812500, -89.8449
4348046.875000, -89.8775
4372460.937500, -90.2088
4396875.000000, -90.6080
4421289.062500, -90.8450
4445703.125000, -91.1234
4470117.187500, -91.3810
4494531.250000, -91.5824
4518945.312500, -91.6628
4543359.375000, -91.7828
4567773.437500, -91.7908
4592187.500000, -91.1138
4616601.562500, -90.9465
4641015.625000, -91.2685
4665429.687500, -91.0643
4689843.750000, -91.0194
4714257.812500, -91.4037
4738671.875000, -91.4054
4763085.937500, -91.4208
4787500.000000, -91.4347
4811914.062500, -91.1426
4836328.125000, -91.0455
4860742.187500, -90.8483
4885156.250000, -90.6206
4909570.312500, -90.6405
4933984.375000, -90.4057
4958398.437500, -90.0512
4982812.500000, -89.8708
5007226.562500, -89.7762
5031640.625000, -90.1019
5056054.687500, -90.5026
5080468.750000, -90.6984
5104882.812500, -90.9855
5129296.875000, -91.1214
5153710.937500, -90.8490
5178125.000000, -90.6513
5202539.062500, -90.8303
5226953.125000, -91.0504
5251367.187500, -91.3523
5275781.250000, -91.1640
5300195.312500, -90.8384
5324609.375000, -90.9140
5349023.437500, -91.2480
5373437.500000, -91.6493
5397851.562500, -91.3490
5422265.625000, -91.2270
5446679.687500, -91.4690
5471093.750000, -91.9152
5495507.812500, -91.5781
5519921.875000, -90.7950
5544335.937500, -90.2788
5568750.000000, -90.1299
5593164.062500, -90.4891
5617578.125000, -90.4925
5641992.187500, -90.5583
5666406.250000, -90.9537
5690820.312500, -91.1242
5715234.375000, -91.1367
5739648.437500, -91.3954
5764062.500000, -91.3341
5788476.562500, -91.5824
5812890.625000, -92.0430
5837304.687500, -91.6626
5861718.750000, -91.0297
5886132.812500, -90.5154
5910546.875000, -90.2627
5934960.937500, -90.2858
5959375.000000, -90.6372
5983789.062500, -91.1163
6008203.125000, -91.1209
6032617.187500, -90.9192
6057031.250000, -90.4327
6081445.312500, -89.9778
6105859.375000, -89.8839
6130273.437500, -90.0374
6154687.500000, -90.4154
6179101.562500, -90.8128
6203515.625000, -90.4793
6227929.687500, -90.0693
6252343.750000, -89.9650
6276757.812500, -89.8205
6301171.875000, -89.9624
6325585.937500, -90.1682
6350000.000000, -90.4004
6374414.062500, -90.4475
6398828.125000, -90.2812
6423242.187500, -90.1856
6447656.250000, -90.6265
6472070.312500, -90.7346
6496484.375000, -90.2850
6520898.437500, -90.4360
